"meter_id","read_ts","consumption_gallons"
"M00022","2025-06-19 03:00:00",8.3
"M00022","2025-06-19 04:00:00",0
"M00022","2025-06-19 05:00:00",0
"M00022","2025-06-19 06:00:00",37
"M00022","2025-06-19 07:00:00",38.45
"M00022","2025-06-19 08:00:00",52.48
"M00022","2025-06-19 09:00:00",7.59
"M00022","2025-06-19 10:00:00",12.16
"M00022","2025-06-19 11:00:00",17.16
"M00022","2025-06-19 12:00:00",8.43
"M00022","2025-06-19 13:00:00",25.17
"M00022","2025-06-19 14:00:00",21.52
"M00022","2025-06-19 15:00:00",0
"M00022","2025-06-19 16:00:00",21.95
"M00022","2025-06-19 17:00:00",20.49
"M00022","2025-06-19 18:00:00",38.4
"M00022","2025-06-19 19:00:00",28.33
"M00022","2025-06-19 20:00:00",11.03
"M00022","2025-06-19 21:00:00",23.53
"M00022","2025-06-19 22:00:00",0
"M00022","2025-06-19 23:00:00",6.82
"M00022","2025-06-20 00:00:00",0
"M00022","2025-06-20 01:00:00",0
"M00022","2025-06-20 02:00:00",0
"M00022","2025-06-20 03:00:00",0
"M00022","2025-06-20 04:00:00",4.01
"M00022","2025-06-20 05:00:00",0
"M00022","2025-06-20 06:00:00",6.07
"M00022","2025-06-20 07:00:00",35.85
"M00022","2025-06-20 08:00:00",16.12
"M00022","2025-06-20 09:00:00",19.63
"M00022","2025-06-20 10:00:00",0
"M00022","2025-06-20 11:00:00",9.57
"M00022","2025-06-20 12:00:00",17.25
"M00022","2025-06-20 13:00:00",7.9
"M00022","2025-06-20 14:00:00",15.59
"M00022","2025-06-20 15:00:00",12.82
"M00022","2025-06-20 16:00:00",5.29
"M00022","2025-06-20 17:00:00",31.92
"M00022","2025-06-20 18:00:00",13.71
"M00022","2025-06-20 19:00:00",53.45
"M00022","2025-06-20 20:00:00",87.12
"M00022","2025-06-20 21:00:00",9.37
"M00022","2025-06-20 22:00:00",32.92
"M00022","2025-06-20 23:00:00",0
"M00022","2025-06-21 00:00:00",0
"M00022","2025-06-21 01:00:00",7.45
"M00022","2025-06-21 02:00:00",0
"M00022","2025-06-21 03:00:00",6.37
"M00022","2025-06-21 04:00:00",0
"M00022","2025-06-21 05:00:00",0
"M00022","2025-06-21 06:00:00",6.37
"M00022","2025-06-21 07:00:00",34.98
"M00022","2025-06-21 08:00:00",15.95
"M00022","2025-06-21 09:00:00",30.24
"M00022","2025-06-21 10:00:00",11
"M00022","2025-06-21 11:00:00",8.33
"M00022","2025-06-21 12:00:00",44
"M00022","2025-06-21 13:00:00",27.01
"M00022","2025-06-21 14:00:00",19.46
"M00022","2025-06-21 15:00:00",7.7
"M00022","2025-06-21 16:00:00",57.87
"M00022","2025-06-21 17:00:00",27.33
"M00022","2025-06-21 18:00:00",54.11
"M00022","2025-06-21 19:00:00",50.81
"M00022","2025-06-21 20:00:00",13.67
"M00022","2025-06-21 21:00:00",12.8
"M00022","2025-06-21 22:00:00",22.38
"M00022","2025-06-21 23:00:00",13.57
"M00022","2025-06-22 00:00:00",9.71
"M00022","2025-06-22 01:00:00",10.36
"M00022","2025-06-22 02:00:00",9.69
"M00022","2025-06-22 03:00:00",0
"M00022","2025-06-22 04:00:00",0
"M00022","2025-06-22 05:00:00",0
"M00022","2025-06-22 06:00:00",40.25
"M00022","2025-06-22 07:00:00",47.04
"M00022","2025-06-22 08:00:00",43.75
"M00022","2025-06-22 09:00:00",35.8
"M00022","2025-06-22 10:00:00",22.31
"M00022","2025-06-22 11:00:00",11.55
"M00022","2025-06-22 12:00:00",21.79
"M00022","2025-06-22 13:00:00",28.74
"M00022","2025-06-22 14:00:00",25.64
"M00022","2025-06-22 15:00:00",25.3
"M00022","2025-06-22 16:00:00",37.56
"M00022","2025-06-22 17:00:00",6.1
"M00022","2025-06-22 18:00:00",16.86
"M00022","2025-06-22 19:00:00",47.53
"M00022","2025-06-22 20:00:00",27.23
"M00022","2025-06-22 21:00:00",42.53
"M00022","2025-06-22 22:00:00",16.61
"M00022","2025-06-22 23:00:00",6.91
"M00022","2025-06-23 00:00:00",8.37
"M00022","2025-06-23 01:00:00",0
"M00022","2025-06-23 02:00:00",0
"M00022","2025-06-23 03:00:00",0
"M00022","2025-06-23 04:00:00",5.21
"M00022","2025-06-23 05:00:00",9.26
"M00022","2025-06-23 06:00:00",21.01
"M00022","2025-06-23 07:00:00",35.86
"M00022","2025-06-23 08:00:00",39.2
"M00022","2025-06-23 09:00:00",24.42
"M00022","2025-06-23 10:00:00",16.46
"M00022","2025-06-23 11:00:00",9.27
"M00022","2025-06-23 12:00:00",17.66
"M00022","2025-06-23 13:00:00",0
"M00022","2025-06-23 14:00:00",23.16
"M00022","2025-06-23 15:00:00",41.16
"M00022","2025-06-23 16:00:00",11.33
"M00022","2025-06-23 17:00:00",17.03
"M00022","2025-06-23 18:00:00",99.06
"M00022","2025-06-23 19:00:00",51.75
"M00022","2025-06-23 20:00:00",40.95
"M00022","2025-06-23 21:00:00",21.49
"M00022","2025-06-23 22:00:00",14
"M00022","2025-06-23 23:00:00",14.1
"M00022","2025-06-24 00:00:00",0
"M00022","2025-06-24 01:00:00",9.05
"M00022","2025-06-24 02:00:00",0
"M00022","2025-06-24 03:00:00",0
"M00022","2025-06-24 04:00:00",0
"M00022","2025-06-24 05:00:00",6.6
"M00022","2025-06-24 06:00:00",9.67
"M00022","2025-06-24 07:00:00",64.78
"M00022","2025-06-24 08:00:00",13.72
"M00022","2025-06-24 09:00:00",7.17
"M00022","2025-06-24 10:00:00",15.88
"M00022","2025-06-24 11:00:00",42.54
"M00022","2025-06-24 12:00:00",22.97
"M00022","2025-06-24 13:00:00",13.94
"M00022","2025-06-24 14:00:00",30.25
"M00022","2025-06-24 15:00:00",7.89
"M00022","2025-06-24 16:00:00",14.6
"M00022","2025-06-24 17:00:00",19.53
"M00022","2025-06-24 18:00:00",23.03
"M00022","2025-06-24 19:00:00",10.47
"M00022","2025-06-24 20:00:00",0
"M00022","2025-06-24 21:00:00",9.84
"M00022","2025-06-24 22:00:00",23.04
"M00022","2025-06-24 23:00:00",16.11
"M00022","2025-06-25 00:00:00",0
"M00022","2025-06-25 01:00:00",8.48
"M00022","2025-06-25 02:00:00",0
"M00022","2025-06-25 03:00:00",0
"M00022","2025-06-25 04:00:00",8.39
"M00022","2025-06-25 05:00:00",5.23
"M00022","2025-06-25 06:00:00",25.42
"M00022","2025-06-25 07:00:00",50.9
"M00022","2025-06-25 08:00:00",42.6
"M00022","2025-06-25 09:00:00",16.36
"M00022","2025-06-25 10:00:00",15.57
"M00022","2025-06-25 11:00:00",42.52
"M00022","2025-06-25 12:00:00",11.02
"M00022","2025-06-25 13:00:00",81.96
"M00022","2025-06-25 14:00:00",21.79
"M00022","2025-06-25 15:00:00",17.79
"M00022","2025-06-25 16:00:00",34.96
"M00022","2025-06-25 17:00:00",13.19
"M00022","2025-06-25 18:00:00",22.03
"M00022","2025-06-25 19:00:00",41.44
"M00022","2025-06-25 20:00:00",6.43
"M00022","2025-06-25 21:00:00",17.24
"M00022","2025-06-25 22:00:00",36.04
"M00022","2025-06-25 23:00:00",0
"M00022","2025-06-26 00:00:00",4.44
"M00022","2025-06-26 01:00:00",0
"M00022","2025-06-26 02:00:00",0
"M00022","2025-06-26 03:00:00",0
"M00022","2025-06-26 04:00:00",22.82
"M00022","2025-06-26 05:00:00",22.14
"M00022","2025-06-26 06:00:00",0
"M00022","2025-06-26 07:00:00",33.86
"M00022","2025-06-26 08:00:00",26.37
"M00022","2025-06-26 09:00:00",7.27
"M00022","2025-06-26 10:00:00",0
"M00022","2025-06-26 11:00:00",48.14
"M00022","2025-06-26 12:00:00",56.24
"M00022","2025-06-26 13:00:00",8.1
"M00022","2025-06-26 14:00:00",12.99
"M00022","2025-06-26 15:00:00",8.33
"M00022","2025-06-26 16:00:00",14.8
"M00022","2025-06-26 17:00:00",8.79
"M00022","2025-06-26 18:00:00",36.83
"M00022","2025-06-26 19:00:00",34.01
"M00022","2025-06-26 20:00:00",16.3
"M00022","2025-06-26 21:00:00",47.76
"M00022","2025-06-26 22:00:00",24.28
"M00022","2025-06-26 23:00:00",9.86
"M00022","2025-06-27 00:00:00",0
"M00022","2025-06-27 01:00:00",5.12
"M00022","2025-06-27 02:00:00",8.2
"M00022","2025-06-27 03:00:00",0
"M00022","2025-06-27 04:00:00",0
"M00022","2025-06-27 05:00:00",13.46
"M00022","2025-06-27 06:00:00",35.9
"M00022","2025-06-27 07:00:00",42.39
"M00022","2025-06-27 08:00:00",10.48
"M00022","2025-06-27 09:00:00",15.24
"M00022","2025-06-27 10:00:00",15.82
"M00022","2025-06-27 11:00:00",4.98
"M00022","2025-06-27 12:00:00",47.65
"M00022","2025-06-27 13:00:00",38.22
"M00022","2025-06-27 14:00:00",0
"M00022","2025-06-27 15:00:00",5.03
"M00022","2025-06-27 16:00:00",32.48
"M00022","2025-06-27 17:00:00",26.57
"M00022","2025-06-27 18:00:00",13.72
"M00022","2025-06-27 19:00:00",18.31
"M00022","2025-06-27 20:00:00",35.78
"M00022","2025-06-27 21:00:00",6.76
"M00022","2025-06-27 22:00:00",37.48
"M00022","2025-06-27 23:00:00",16.59
"M00022","2025-06-28 00:00:00",19.39
"M00022","2025-06-28 01:00:00",0
"M00022","2025-06-28 02:00:00",0
"M00022","2025-06-28 03:00:00",0
"M00022","2025-06-28 04:00:00",6.23
"M00022","2025-06-28 05:00:00",9.95
"M00022","2025-06-28 06:00:00",67.89
"M00022","2025-06-28 07:00:00",91.94
"M00022","2025-06-28 08:00:00",55.58
"M00022","2025-06-28 09:00:00",10.66
"M00022","2025-06-28 10:00:00",44.08
"M00022","2025-06-28 11:00:00",31.19
"M00022","2025-06-28 12:00:00",0
"M00022","2025-06-28 13:00:00",15.25
"M00022","2025-06-28 14:00:00",0
"M00022","2025-06-28 15:00:00",11.01
"M00022","2025-06-28 16:00:00",39.23
"M00022","2025-06-28 17:00:00",42.3
"M00022","2025-06-28 18:00:00",49.79
"M00022","2025-06-28 19:00:00",25.25
"M00022","2025-06-28 20:00:00",24.45
"M00022","2025-06-28 21:00:00",25.83
"M00022","2025-06-28 22:00:00",22.48
"M00022","2025-06-28 23:00:00",0
"M00022","2025-06-29 00:00:00",0
"M00022","2025-06-29 01:00:00",0
"M00022","2025-06-29 02:00:00",0
"M00022","2025-06-29 03:00:00",0
"M00022","2025-06-29 04:00:00",8.9
"M00022","2025-06-29 05:00:00",15.14
"M00022","2025-06-29 06:00:00",75.37
"M00022","2025-06-29 07:00:00",16.85
"M00022","2025-06-29 08:00:00",21.52
"M00022","2025-06-29 09:00:00",47.02
"M00022","2025-06-29 10:00:00",18.21
"M00022","2025-06-29 11:00:00",29.31
"M00022","2025-06-29 12:00:00",38.98
"M00022","2025-06-29 13:00:00",31.89
"M00022","2025-06-29 14:00:00",17.08
"M00022","2025-06-29 15:00:00",8.2
"M00022","2025-06-29 16:00:00",7.1
"M00022","2025-06-29 17:00:00",56.65
"M00022","2025-06-29 18:00:00",79.88
"M00022","2025-06-29 19:00:00",42.5
"M00022","2025-06-29 20:00:00",50.11
"M00022","2025-06-29 21:00:00",23.02
"M00022","2025-06-29 22:00:00",8.62
"M00022","2025-06-29 23:00:00",10.5
"M00023","2025-04-01 00:00:00",0
"M00023","2025-04-01 01:00:00",6.03
"M00023","2025-04-01 02:00:00",12.77
"M00023","2025-04-01 03:00:00",194.09
"M00023","2025-04-01 04:00:00",405.69
"M00023","2025-04-01 05:00:00",353.5
"M00023","2025-04-01 06:00:00",0
"M00023","2025-04-01 07:00:00",8.63
"M00023","2025-04-01 08:00:00",0
"M00023","2025-04-01 09:00:00",6.87
"M00023","2025-04-01 10:00:00",18.17
"M00023","2025-04-01 11:00:00",5.46
"M00023","2025-04-01 12:00:00",6.16
"M00023","2025-04-01 13:00:00",29.59
"M00023","2025-04-01 14:00:00",18.51
"M00023","2025-04-01 15:00:00",0
"M00023","2025-04-01 16:00:00",0
"M00023","2025-04-01 17:00:00",8.97
"M00023","2025-04-01 18:00:00",0
"M00023","2025-04-01 19:00:00",5.76
"M00023","2025-04-01 20:00:00",241.41
"M00023","2025-04-01 21:00:00",123.28
"M00023","2025-04-01 22:00:00",0
"M00023","2025-04-01 23:00:00",6.8
"M00023","2025-04-02 00:00:00",14.27
"M00023","2025-04-02 01:00:00",9.45
"M00023","2025-04-02 02:00:00",0
"M00023","2025-04-02 03:00:00",178.04
"M00023","2025-04-02 04:00:00",237.1
"M00023","2025-04-02 05:00:00",346.57
"M00023","2025-04-02 06:00:00",0
"M00023","2025-04-02 07:00:00",8.32
"M00023","2025-04-02 08:00:00",0
"M00023","2025-04-02 09:00:00",7.81
"M00023","2025-04-02 10:00:00",0
"M00023","2025-04-02 11:00:00",11.29
"M00023","2025-04-02 12:00:00",8.86
"M00023","2025-04-02 13:00:00",15.91
"M00023","2025-04-02 14:00:00",5.83
"M00023","2025-04-02 15:00:00",11.2
"M00023","2025-04-02 16:00:00",67.09
"M00023","2025-04-02 17:00:00",0
"M00023","2025-04-02 18:00:00",10.74
"M00023","2025-04-02 19:00:00",7.71
"M00023","2025-04-02 20:00:00",157.64
"M00023","2025-04-02 21:00:00",187.08
"M00023","2025-04-02 22:00:00",30.13
"M00023","2025-04-02 23:00:00",0
"M00023","2025-04-03 00:00:00",10.07
"M00023","2025-04-03 01:00:00",6.69
"M00023","2025-04-03 02:00:00",35.77
"M00023","2025-04-03 03:00:00",286.8
"M00023","2025-04-03 04:00:00",330.01
"M00023","2025-04-03 05:00:00",329.42
"M00023","2025-04-03 06:00:00",24.29
"M00023","2025-04-03 07:00:00",0
"M00023","2025-04-03 08:00:00",5.28
"M00023","2025-04-03 09:00:00",15.88
"M00023","2025-04-03 10:00:00",0
"M00023","2025-04-03 11:00:00",23.29
"M00023","2025-04-03 12:00:00",26.74
"M00023","2025-04-03 13:00:00",0
"M00023","2025-04-03 14:00:00",9.07
"M00023","2025-04-03 15:00:00",12.63
"M00023","2025-04-03 16:00:00",16.49
"M00023","2025-04-03 17:00:00",0
"M00023","2025-04-03 18:00:00",23.31
"M00023","2025-04-03 19:00:00",9.78
"M00023","2025-04-03 20:00:00",287.73
"M00023","2025-04-03 21:00:00",196.84
"M00023","2025-04-03 22:00:00",14.35
"M00023","2025-04-03 23:00:00",18.69
"M00023","2025-04-04 00:00:00",0
"M00023","2025-04-04 01:00:00",10.95
"M00023","2025-04-04 02:00:00",0
"M00023","2025-04-04 03:00:00",276.18
"M00023","2025-04-04 04:00:00",476.79
"M00023","2025-04-04 05:00:00",281.39
"M00023","2025-04-04 06:00:00",6.09
"M00023","2025-04-04 07:00:00",19.71
"M00023","2025-04-04 08:00:00",6.27
"M00023","2025-04-04 09:00:00",11.64
"M00023","2025-04-04 10:00:00",6.39
"M00023","2025-04-04 11:00:00",7.31
"M00023","2025-04-04 12:00:00",17.78
"M00023","2025-04-04 13:00:00",0
"M00023","2025-04-04 14:00:00",47.61
"M00023","2025-04-04 15:00:00",0
"M00023","2025-04-04 16:00:00",9.86
"M00023","2025-04-04 17:00:00",16.23
"M00023","2025-04-04 18:00:00",22.77
"M00023","2025-04-04 19:00:00",0
"M00023","2025-04-04 20:00:00",227.57
"M00023","2025-04-04 21:00:00",136.84
"M00023","2025-04-04 22:00:00",8.57
"M00023","2025-04-04 23:00:00",11.15
"M00023","2025-04-05 00:00:00",23.34
"M00023","2025-04-05 01:00:00",10.41
"M00023","2025-04-05 02:00:00",7.01
"M00023","2025-04-05 03:00:00",250.62
"M00023","2025-04-05 04:00:00",284.49
"M00023","2025-04-05 05:00:00",249.05
"M00023","2025-04-05 06:00:00",0
"M00023","2025-04-05 07:00:00",14.3
"M00023","2025-04-05 08:00:00",15.59
"M00023","2025-04-05 09:00:00",9.4
"M00023","2025-04-05 10:00:00",0
"M00023","2025-04-05 11:00:00",7
"M00023","2025-04-05 12:00:00",43.8
"M00023","2025-04-05 13:00:00",0
"M00023","2025-04-05 14:00:00",6.41
"M00023","2025-04-05 15:00:00",8.41
"M00023","2025-04-05 16:00:00",34.12
"M00023","2025-04-05 17:00:00",0
"M00023","2025-04-05 18:00:00",7.38
"M00023","2025-04-05 19:00:00",9.27
"M00023","2025-04-05 20:00:00",512.92
"M00023","2025-04-05 21:00:00",211.51
"M00023","2025-04-05 22:00:00",24.07
"M00023","2025-04-05 23:00:00",14.17
"M00023","2025-04-06 00:00:00",8.44
"M00023","2025-04-06 01:00:00",19.44
"M00023","2025-04-06 02:00:00",18.24
"M00023","2025-04-06 03:00:00",262.31
"M00023","2025-04-06 04:00:00",181.1
"M00023","2025-04-06 05:00:00",307.22
"M00023","2025-04-06 06:00:00",16.03
"M00023","2025-04-06 07:00:00",0
"M00023","2025-04-06 08:00:00",0
"M00023","2025-04-06 09:00:00",9.41
"M00023","2025-04-06 10:00:00",6.14
"M00023","2025-04-06 11:00:00",14.05
"M00023","2025-04-06 12:00:00",30.19
"M00023","2025-04-06 13:00:00",8.61
"M00023","2025-04-06 14:00:00",0
"M00023","2025-04-06 15:00:00",15.98
"M00023","2025-04-06 16:00:00",12.8
"M00023","2025-04-06 17:00:00",4.17
"M00023","2025-04-06 18:00:00",12.85
"M00023","2025-04-06 19:00:00",7.36
"M00023","2025-04-06 20:00:00",184.55
"M00023","2025-04-06 21:00:00",222.89
"M00023","2025-04-06 22:00:00",12.41
"M00023","2025-04-06 23:00:00",5.23
"M00023","2025-04-07 00:00:00",0
"M00023","2025-04-07 01:00:00",9.31
"M00023","2025-04-07 02:00:00",0
"M00023","2025-04-07 03:00:00",301.42
"M00023","2025-04-07 04:00:00",407.44
"M00023","2025-04-07 05:00:00",301.57
"M00023","2025-04-07 06:00:00",0
"M00023","2025-04-07 07:00:00",8.4
"M00023","2025-04-07 08:00:00",21.22
"M00023","2025-04-07 09:00:00",0
"M00023","2025-04-07 10:00:00",0
"M00023","2025-04-07 11:00:00",0
"M00023","2025-04-07 12:00:00",5.67
"M00023","2025-04-07 13:00:00",15.66
"M00023","2025-04-07 14:00:00",23.28
"M00023","2025-04-07 15:00:00",11.24
"M00023","2025-04-07 16:00:00",0
"M00023","2025-04-07 17:00:00",7.55
"M00023","2025-04-07 18:00:00",0
"M00023","2025-04-07 19:00:00",13.56
"M00023","2025-04-07 20:00:00",554.06
"M00023","2025-04-07 21:00:00",238.51
"M00023","2025-04-07 22:00:00",4.19
"M00023","2025-04-07 23:00:00",0
"M00023","2025-04-08 00:00:00",9.48
"M00023","2025-04-08 01:00:00",7.2
"M00023","2025-04-08 02:00:00",24.33
"M00023","2025-04-08 03:00:00",222.05
"M00023","2025-04-08 04:00:00",251.92
"M00023","2025-04-08 05:00:00",444.18
"M00023","2025-04-08 06:00:00",17.98
"M00023","2025-04-08 07:00:00",16.33
"M00023","2025-04-08 08:00:00",9.37
"M00023","2025-04-08 09:00:00",15.84
"M00023","2025-04-08 10:00:00",7.14
"M00023","2025-04-08 11:00:00",10.83
"M00023","2025-04-08 12:00:00",11.92
"M00023","2025-04-08 13:00:00",18.03
"M00023","2025-04-08 14:00:00",17.87
"M00023","2025-04-08 15:00:00",23.39
"M00023","2025-04-08 16:00:00",3.63
"M00023","2025-04-08 17:00:00",0
"M00023","2025-04-08 18:00:00",5.69
"M00023","2025-04-08 19:00:00",8.79
"M00023","2025-04-08 20:00:00",286.15
"M00023","2025-04-08 21:00:00",172.37
"M00023","2025-04-08 22:00:00",0
"M00023","2025-04-08 23:00:00",0
"M00023","2025-04-09 00:00:00",21.25
"M00023","2025-04-09 01:00:00",8.57
"M00023","2025-04-09 02:00:00",32.79
"M00023","2025-04-09 03:00:00",169.16
"M00023","2025-04-09 04:00:00",431
"M00023","2025-04-09 05:00:00",462.91
"M00023","2025-04-09 06:00:00",10.17
"M00023","2025-04-09 07:00:00",24.77
"M00023","2025-04-09 08:00:00",13.54
"M00023","2025-04-09 09:00:00",20.38
"M00023","2025-04-09 10:00:00",14.62
"M00023","2025-04-09 11:00:00",0
"M00023","2025-04-09 12:00:00",7.69
"M00023","2025-04-09 13:00:00",10.15
"M00023","2025-04-09 14:00:00",28.48
"M00023","2025-04-09 15:00:00",0
"M00023","2025-04-09 16:00:00",5.85
"M00023","2025-04-09 17:00:00",9.31
"M00023","2025-04-09 18:00:00",6.68
"M00023","2025-04-09 19:00:00",18.3
"M00023","2025-04-09 20:00:00",215.26
"M00023","2025-04-09 21:00:00",255.35
"M00023","2025-04-09 22:00:00",7.61
"M00023","2025-04-09 23:00:00",7.34
"M00023","2025-04-10 00:00:00",11.95
"M00023","2025-04-10 01:00:00",0
"M00023","2025-04-10 02:00:00",18.96
"M00023","2025-04-10 03:00:00",227.94
"M00023","2025-04-10 04:00:00",345.66
"M00023","2025-04-10 05:00:00",512.75
"M00023","2025-04-10 06:00:00",8.77
"M00023","2025-04-10 07:00:00",8.58
"M00023","2025-04-10 08:00:00",8.2
"M00023","2025-04-10 09:00:00",4.1
"M00023","2025-04-10 10:00:00",0
"M00023","2025-04-10 11:00:00",18.88
"M00023","2025-04-10 12:00:00",25.08
"M00023","2025-04-10 13:00:00",17.52
"M00023","2025-04-10 14:00:00",8.95
"M00023","2025-04-10 15:00:00",6.17
"M00023","2025-04-10 16:00:00",9.79
"M00023","2025-04-10 17:00:00",10.48
"M00023","2025-04-10 18:00:00",0
"M00023","2025-04-10 19:00:00",16.95
"M00023","2025-04-10 20:00:00",309.23
"M00023","2025-04-10 21:00:00",326.9
"M00023","2025-04-10 22:00:00",0
"M00023","2025-04-10 23:00:00",9.76
"M00023","2025-04-11 00:00:00",8.74
"M00023","2025-04-11 01:00:00",9.35
"M00023","2025-04-11 02:00:00",5.67
"M00023","2025-04-11 03:00:00",250.49
"M00023","2025-04-11 04:00:00",340.93
"M00023","2025-04-11 05:00:00",315.45
"M00023","2025-04-11 06:00:00",7.99
"M00023","2025-04-11 07:00:00",9.64
"M00023","2025-04-11 08:00:00",0
"M00023","2025-04-11 09:00:00",15.36
"M00023","2025-04-11 10:00:00",9.67
"M00023","2025-04-11 11:00:00",0
"M00023","2025-04-11 12:00:00",25.69
"M00023","2025-04-11 13:00:00",25.07
"M00023","2025-04-11 14:00:00",10.2
"M00023","2025-04-11 15:00:00",0
"M00023","2025-04-11 16:00:00",43.31
"M00023","2025-04-11 17:00:00",0
"M00023","2025-04-11 18:00:00",6.98
"M00023","2025-04-11 19:00:00",0
"M00023","2025-04-11 20:00:00",346.35
"M00023","2025-04-11 21:00:00",168.92
"M00023","2025-04-11 22:00:00",10.47
"M00023","2025-04-11 23:00:00",6.4
"M00023","2025-04-12 00:00:00",0
"M00023","2025-04-12 01:00:00",9.38
"M00023","2025-04-12 02:00:00",6.13
"M00023","2025-04-12 03:00:00",332.99
"M00023","2025-04-12 04:00:00",508.4
"M00023","2025-04-12 05:00:00",663.35
"M00023","2025-04-12 06:00:00",11.34
"M00023","2025-04-12 07:00:00",11.97
"M00023","2025-04-12 08:00:00",13.49
"M00023","2025-04-12 09:00:00",18.15
"M00023","2025-04-12 10:00:00",6.27
"M00023","2025-04-12 11:00:00",0
"M00023","2025-04-12 12:00:00",19.32
"M00023","2025-04-12 13:00:00",0
"M00023","2025-04-12 14:00:00",0
"M00023","2025-04-12 15:00:00",19.97
"M00023","2025-04-12 16:00:00",10.08
"M00023","2025-04-12 17:00:00",20.2
"M00023","2025-04-12 18:00:00",5.81
"M00023","2025-04-12 19:00:00",10.34
"M00023","2025-04-12 20:00:00",269.02
"M00023","2025-04-12 21:00:00",249.6
"M00023","2025-04-12 22:00:00",63.59
"M00023","2025-04-12 23:00:00",30.43
"M00023","2025-04-13 00:00:00",0
"M00023","2025-04-13 01:00:00",7.77
"M00023","2025-04-13 02:00:00",24.25
"M00023","2025-04-13 03:00:00",608.56
"M00023","2025-04-13 04:00:00",263.53
"M00023","2025-04-13 05:00:00",521.67
"M00023","2025-04-13 06:00:00",14.2
"M00023","2025-04-13 07:00:00",0
"M00023","2025-04-13 08:00:00",5.05
"M00023","2025-04-13 09:00:00",36.22
"M00023","2025-04-13 10:00:00",11.35
"M00023","2025-04-13 11:00:00",0
"M00023","2025-04-13 12:00:00",9.17
"M00023","2025-04-13 13:00:00",15.24
"M00023","2025-04-13 14:00:00",0
"M00023","2025-04-13 15:00:00",36.86
"M00023","2025-04-13 16:00:00",0
"M00023","2025-04-13 17:00:00",19.41
"M00023","2025-04-13 18:00:00",0
"M00023","2025-04-13 19:00:00",17.81
"M00023","2025-04-13 20:00:00",364.98
"M00023","2025-04-13 21:00:00",248.58
"M00023","2025-04-13 22:00:00",18.74
"M00023","2025-04-13 23:00:00",7.69
"M00023","2025-04-14 00:00:00",19.08
"M00023","2025-04-14 01:00:00",0
"M00023","2025-04-14 02:00:00",13.63
"M00023","2025-04-14 03:00:00",391.63
"M00023","2025-04-14 04:00:00",412.75
"M00023","2025-04-14 05:00:00",292.12
"M00023","2025-04-14 06:00:00",11.1
"M00023","2025-04-14 07:00:00",8.69
"M00023","2025-04-14 08:00:00",6.75
"M00023","2025-04-14 09:00:00",8.23
"M00023","2025-04-14 10:00:00",17.67
"M00023","2025-04-14 11:00:00",32.4
"M00023","2025-04-14 12:00:00",0
"M00023","2025-04-14 13:00:00",5.85
"M00023","2025-04-14 14:00:00",0
"M00023","2025-04-14 15:00:00",9.5
"M00023","2025-04-14 16:00:00",28.37
"M00023","2025-04-14 17:00:00",0
"M00023","2025-04-14 18:00:00",0
"M00023","2025-04-14 19:00:00",0
"M00023","2025-04-14 20:00:00",334.07
"M00023","2025-04-14 21:00:00",213.49
"M00023","2025-04-14 22:00:00",19
"M00023","2025-04-14 23:00:00",27.2
"M00023","2025-04-15 00:00:00",9.74
"M00023","2025-04-15 01:00:00",11.83
"M00023","2025-04-15 02:00:00",0
"M00023","2025-04-15 03:00:00",421.38
"M00023","2025-04-15 04:00:00",186.98
"M00023","2025-04-15 05:00:00",375.65
"M00023","2025-04-15 06:00:00",21.74
"M00023","2025-04-15 07:00:00",9.2
"M00023","2025-04-15 08:00:00",9.87
"M00023","2025-04-15 09:00:00",20.17
"M00023","2025-04-15 10:00:00",4.69
"M00023","2025-04-15 11:00:00",10.35
"M00023","2025-04-15 12:00:00",15.39
"M00023","2025-04-15 13:00:00",5.43
"M00023","2025-04-15 14:00:00",4.84
"M00023","2025-04-15 15:00:00",11.9
"M00023","2025-04-15 16:00:00",13.28
"M00023","2025-04-15 17:00:00",7.03
"M00023","2025-04-15 18:00:00",10.48
"M00023","2025-04-15 19:00:00",5.33
"M00023","2025-04-15 20:00:00",310.78
"M00023","2025-04-15 21:00:00",269.21
"M00023","2025-04-15 22:00:00",9.31
"M00023","2025-04-15 23:00:00",6.71
"M00023","2025-04-16 00:00:00",13.51
"M00023","2025-04-16 01:00:00",16.4
"M00023","2025-04-16 02:00:00",0
"M00023","2025-04-16 03:00:00",310.83
"M00023","2025-04-16 04:00:00",211.9
"M00023","2025-04-16 05:00:00",640.08
"M00023","2025-04-16 06:00:00",0
"M00023","2025-04-16 07:00:00",23.34
"M00023","2025-04-16 08:00:00",6.62
"M00023","2025-04-16 09:00:00",18.32
"M00023","2025-04-16 10:00:00",0
"M00023","2025-04-16 11:00:00",19.76
"M00023","2025-04-16 12:00:00",10.12
"M00023","2025-04-16 13:00:00",11.29
"M00023","2025-04-16 14:00:00",0
"M00023","2025-04-16 15:00:00",21.27
"M00023","2025-04-16 16:00:00",0
"M00023","2025-04-16 17:00:00",4.88
"M00023","2025-04-16 18:00:00",0
"M00023","2025-04-16 19:00:00",0
"M00023","2025-04-16 20:00:00",392.67
"M00023","2025-04-16 21:00:00",214.37
"M00023","2025-04-16 22:00:00",0
"M00023","2025-04-16 23:00:00",9.67
"M00023","2025-04-17 00:00:00",14.82
"M00023","2025-04-17 01:00:00",0
